TimeStamp	TMP	Permeability	Permeability TC	dP module	dP module TC	dP module TC abs	Flux	Vcrossflow	Recovery	Active program number	Mem. retention	Sys. retention	00-FIT-01	01-FIT-01	01-FIT-02	01-FIT-03	01-PIT-01	01-PIT-02	01-PIT-03	00-LT-01	02-LT-01	00-QIT-01	00-QIT-02	01-QIT-01	01-QIT-02	01-TIT-01	01-TIT-02	00-P-01	Power_00-P-01	00-FC-01	00-FC-02	01-P-01	Power_01-P-01	01-FC-01	02-P-01	02-FC-01	02-FC-02	02-FC-03	00-COV-01	00-SC-01	00-COV-02	00-SC-02	04-SC-01	01-HE-01	PV FIL DIR.	00-AV-01	00-AV-02	00-AV-03	00-AV-04	01-AV-01	01-AV-02	01-AV-03	01-AV-04	01-AV-06	01-AV-05	01-AV-07	01-AV-08	01-AV-09	01-AV-10	01-AV-11	01-AV-12	01-AV-13	01-AV-14	01-AV-15	03-AV-01	03-AV-02	03-AV-03	03-AV-04	03-AV-05	Total permeate	Total permeate BW	Total feed	PV used perm dosing	Net recovery	Specific_power	Filtration timer	Chemical timer
2026-02-08 20:31:50 89	3.72	5.38	8.18	0.44	0.29	0.29	20	0.2	84.2	10	43.03	20.64	1.18	4.44	1	0.19	4.013	3.737	0.16	98	107	8.87	0.829	1.155	0.658	4.95	5.41	1	0.15	48.3	0	1	-0.04	3.1	0	50	47.6	49.6	0	0	0	12.3	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	27.9	0.1	79.9	0.11	50.033591695	21.9234669953333
2026-02-08 20:31:55 89	3.72	5.36	8.15	0.44	0.29	0.29	20	0.2	84.2	10	43.03	20.64	1.18	4.44	1	0.19	4.011	3.734	0.16	98	107	8.87	0.829	1.155	0.658	4.95	5.41	1	0.15	48.2	0	1	-0.04	3	0	50	47.6	49.6	0	0	0	11.7	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	27.9	0.1	79.9	0.11	50.116932145	21.9248560018056
2026-02-08 20:32:00 89	3.72	5.36	8.15	0.44	0.29	0.29	19.9	0.2	84.2	10	43.06	20.68	1.18	4.43	1	0.19	4.006	3.728	0.16	98	107	8.87	0.829	1.155	0.658	4.95	5.41	1	0.15	48.1	0	1	-0.04	3	0	50	47.6	49.6	0	0	0	10.9	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	27.9	0.1	79.9	0.11	50.2002913816667	21.9262453225
2026-02-08 20:32:05 90	3.71	5.37	8.16	0.44	0.29	0.29	19.9	0.2	84.2	10	43.06	20.65	1.18	4.45	1	0.19	3.999	3.723	0.16	98	107	8.87	0.829	1.155	0.658	4.95	5.41	1	0.15	48.1	0	1	-0.04	3	0	50	47.6	49.6	0	0	0	10.3	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	27.9	0.1	79.9	0.11	50.2837344316667	21.9276360400278
2026-02-08 20:32:10 91	3.72	5.37	8.16	0.44	0.29	0.29	20	0.2	84.2	10	43.06	20.68	1.18	4.44	1	0.19	4.003	3.728	0.16	98	107	8.87	0.829	1.155	0.658	4.95	5.41	1	0.15	48.1	0	1	-0.04	3	0	50	47.6	49.6	0	0	0	9.6	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	27.9	0.1	79.9	0.11	50.3672356866667	21.9290277276389
2026-02-08 20:32:15 92	3.71	5.37	8.16	0.44	0.29	0.29	19.9	0.2	84.2	10	43.06	20.68	1.18	4.45	0.99	0.19	3.996	3.72	0.16	98	107	8.87	0.829	1.155	0.658	4.95	5.41	1	0.15	48	0	1	-0.04	3	0	50	47.6	49.6	0	0	0	8.9	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	27.9	0.1	79.9	0.11	50.4507782666667	21.9304201048889
2026-02-08 20:32:20 92	3.71	5.37	8.16	0.44	0.29	0.29	19.9	0.2	84.2	10	43.06	20.65	1.18	4.44	1	0.19	4.002	3.724	0.16	98	107	8.87	0.829	1.155	0.658	4.96	5.41	1	0.15	48	0	1	-0.04	3	0	50	47.6	49.6	0	0	0	8.2	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	27.9	0.1	79.9	0.11	50.5341395116667	21.9318094576389
2026-02-08 20:32:25 94	3.72	5.37	8.16	0.44	0.29	0.29	20	0.2	85.3	10	43.06	20.65	1.16	4.46	1	0.17	4.009	3.733	0.16	98	107	8.87	0.829	1.155	0.658	4.96	5.41	1	0.15	48.2	0	1	-0.04	3	0	50	47.6	49.6	0	0	0	8	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	27.9	0.1	79.9	0.11	50.6177260383333	21.9332025676944
2026-02-08 20:32:30 94	3.73	5.38	8.17	0.44	0.29	0.29	20.1	0.2	85.5	10	43.06	20.68	1.17	4.44	1	0.17	4.021	3.744	0.16	98	107	8.87	0.829	1.155	0.658	4.96	5.41	1	0.15	48.5	0	1	-0.04	3	0	50	47.6	49.6	0	0	0	8.4	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	27.9	0.1	79.9	0.11	50.7010485033333	21.9345912752778
2026-02-08 20:32:35 94	3.75	5.37	8.16	0.44	0.29	0.29	20.1	0.2	85.6	10	43.06	20.68	1.17	4.45	1.01	0.17	4.039	3.76	0.16	98	107	8.87	0.829	1.155	0.658	4.96	5.41	1	0.15	48.7	0	1	-0.04	3	0	50	47.6	49.6	0	0	0	8.8	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	27.9	0.1	79.9	0.11	50.7844080216667	21.93598059925
2026-02-08 20:32:40 94	3.75	5.37	8.17	0.44	0.29	0.29	20.2	0.2	85.6	10	43.06	20.68	1.17	4.45	1.01	0.17	4.044	3.768	0.16	98	107	8.87	0.829	1.155	0.658	4.96	5.41	1	0.15	48.9	0	1	-0.04	3	0	50	47.6	49.6	0	0	0	9.3	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	27.9	0.1	79.9	0.11	50.8678047183333	21.9373705457222
2026-02-08 20:32:45 94	3.76	5.37	8.17	0.43	0.29	0.29	20.2	0.2	85.6	10	43.06	20.68	1.17	4.45	1.01	0.17	4.046	3.772	0.16	98	107	8.87	0.829	1.155	0.658	4.96	5.41	1	0.15	49	0	1	-0.04	3	0	50	47.6	49.6	0	0	0	9.6	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	27.9	0.1	79.9	0.11	50.9511362616667	21.9387594040278
2026-02-08 20:32:50 96	3.76	5.37	8.16	0.44	0.29	0.29	20.2	0.2	85.6	10	43.06	20.68	1.17	4.44	1.01	0.17	4.049	3.771	0.16	98	107	8.86	0.829	1.155	0.658	4.96	5.41	1	0.15	49	0	1	-0.04	3	0	50	47.6	49.6	0	0	0	10	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	27.9	0.1	79.9	0.11	51.0346596233333	21.9401514597222
2026-02-08 20:32:55 96	3.76	5.37	8.16	0.44	0.29	0.29	20.2	0.2	85.6	10	43.06	20.68	1.18	4.43	1.01	0.17	4.054	3.777	0.16	98	107	8.86	0.829	1.155	0.658	4.96	5.41	1	0.15	49.1	0	1	-0.04	3	0	50	47.6	49.6	0	0	0	10.4	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	27.9	0.1	79.9	0.11	51.118002065	21.9415405015
2026-02-08 20:33:00 96	3.76	5.37	8.16	0.44	0.29	0.29	20.2	0.2	85.5	10	43.06	20.68	1.18	4.43	1.01	0.17	4.054	3.777	0.16	98	107	8.86	0.829	1.155	0.658	4.96	5.41	1	0.15	49.1	0	1	-0.04	3.1	0	50	47.6	49.6	0	0	0	10.8	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	27.9	0.1	79.9	0.11	51.2014215133333	21.9429308255833
2026-02-08 20:33:05 98	3.77	5.37	8.16	0.44	0.29	0.29	20.2	0.2	85.6	10	43.06	20.68	1.18	4.44	1.01	0.17	4.055	3.777	0.16	98	107	8.86	0.829	1.155	0.658	4.96	5.41	1	0.15	49.2	0	1	-0.04	3.1	0	50	47.6	49.6	0	0	0	11.2	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	27.9	0.1	79.9	0.11	51.2850084866667	21.9443239404167
2026-02-08 20:33:10 98	3.77	5.38	8.17	0.44	0.29	0.29	20.3	0.2	85.6	10	43.06	20.65	1.18	4.44	1.01	0.17	4.057	3.781	0.16	98	107	8.86	0.829	1.155	0.658	4.96	5.41	1	0.15	49.2	0	1	-0.04	3.1	0	50	47.6	49.6	0	0	0	11.5	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	27.9	0.1	79.9	0.11	51.3684055283333	21.9457138923889
2026-02-08 20:33:15 99	3.77	5.37	8.16	0.44	0.29	0.29	20.2	0.2	85.6	10	43.03	20.64	1.18	4.44	1.01	0.17	4.058	3.78	0.16	98	107	8.87	0.829	1.155	0.658	4.96	5.41	1	0.15	49.2	0	1	-0.04	3.1	0	50	47.6	49.6	0	0	0	11.9	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	27.9	0.1	79.9	0.11	51.4519338283333	21.94710603
2026-02-08 20:33:21 01	3.77	5.36	8.14	0.44	0.29	0.29	20.2	0.2	85.6	10	43.06	20.68	1.18	4.44	1.01	0.17	4.063	3.784	0.16	98	107	8.87	0.829	1.155	0.658	4.96	5.41	1	0.15	49.2	0	1	-0.04	3.1	0	50	47.6	49.6	0	0	0	12.3	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	27.9	0.1	79.9	0.11	51.5355315166667	21.9484993249722
2026-02-08 20:33:26 02	3.77	5.38	8.17	0.44	0.29	0.29	20.3	0.2	85.6	10	43.06	20.65	1.18	4.44	1.01	0.17	4.057	3.781	0.16	98	107	8.87	0.829	1.155	0.658	4.96	5.42	1	0.15	49.2	0	1	-0.04	3.1	0	50	47.6	49.6	0	0	0	12.6	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	27.9	0.1	79.9	0.11	51.6191210133333	21.9498924823889
2026-02-08 20:33:31 02	3.77	5.37	8.16	0.44	0.29	0.29	20.2	0.2	85.6	10	43.03	20.64	1.18	4.44	1.01	0.17	4.058	3.778	0.16	98	107	8.87	0.829	1.155	0.658	4.96	5.43	1	0.15	49.2	0	1	-0.04	3.1	0	50	47.6	49.6	0	0	0	13	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	27.9	0.1	79.9	0.11	51.7024574883333	21.9512814245
2026-02-08 20:33:36 03	3.77	5.37	8.16	0.44	0.29	0.29	20.2	0.2	85.6	10	43.06	20.68	1.18	4.44	1.01	0.17	4.058	3.783	0.16	98	107	8.87	0.829	1.155	0.658	4.96	5.44	1	0.15	49.2	0	1	-0.04	3.1	0	50	47.6	49.6	0	0	0	13.4	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	27.9	0.1	79.9	0.11	51.7858536016667	21.9526713604722
2026-02-08 20:33:41 03	3.77	5.37	8.16	0.44	0.29	0.29	20.2	0.2	85.6	10	43.06	20.65	1.18	4.45	1.01	0.17	4.061	3.784	0.16	98	107	8.87	0.829	1.155	0.658	4.96	5.44	1	0.15	49.3	0	1	-0.04	3.1	0	50	47.6	49.6	0	0	0	13.8	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	27.9	0.1	79.9	0.11	51.8693197683333	21.9540624632222
2026-02-08 20:33:46 05	3.77	5.37	8.16	0.44	0.29	0.29	20.2	0.2	85.6	10	43.06	20.68	1.18	4.44	1.01	0.17	4.059	3.781	0.16	98	107	8.87	0.829	1.155	0.658	4.96	5.44	1	0.15	49.2	0	1	-0.04	3.1	0	50	47.6	49.6	0	0	0	14.2	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	27.9	0.1	79.9	0.11	51.95286876	21.9554549455278
2026-02-08 20:33:51 05	3.76	5.38	8.18	0.44	0.29	0.29	20.2	0.2	84.6	10	43.06	20.68	1.19	4.44	1.01	0.18	4.048	3.771	0.16	98	107	8.87	0.829	1.155	0.658	4.97	5.44	1	0.16	49.1	0	1	-0.04	3.1	0	50	47.6	49.6	0	0	0	14.2	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	27.9	0.1	79.9	0.11	52.0362275483333	21.95684425825
2026-02-08 20:33:56 05	3.75	5.37	8.16	0.44	0.29	0.29	20.1	0.2	84.2	10	43.06	20.65	1.19	4.43	1.01	0.19	4.036	3.757	0.16	98	107	8.87	0.829	1.155	0.658	4.97	5.44	1	0.15	48.7	0	1	-0.04	3.1	0	50	47.6	49.6	0	0	0	13.5	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	27.9	0.1	79.9	0.11	52.11963219	21.9582343368611
2026-02-08 20:34:01 05	3.73	5.37	8.16	0.44	0.29	0.29	20	0.2	84.2	10	43.06	20.68	1.18	4.43	1	0.19	4.02	3.743	0.16	98	107	8.87	0.829	1.155	0.658	4.97	5.44	1	0.15	48.5	0	1	-0.04	3.1	0	50	47.6	49.6	0	0	0	12.8	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	27.9	0.1	79.9	0.11	52.20298441	21.9596235396944
2026-02-08 20:34:06 06	3.72	5.37	8.16	0.44	0.29	0.29	20	0.2	84.2	10	43.06	20.68	1.18	4.45	1	0.19	4.013	3.736	0.16	98	107	8.87	0.829	1.155	0.658	4.97	5.44	1	0.15	48.3	0	1	-0.04	3.1	0	50	47.6	49.6	0	0	0	12	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	28	0.1	79.9	0.11	52.286475725	21.9610150623611
2026-02-08 20:34:11 07	3.72	5.37	8.15	0.44	0.29	0.29	20	0.2	84.2	10	43.06	20.68	1.18	4.45	1	0.19	4.008	3.731	0.16	98	107	8.87	0.829	1.155	0.658	4.97	5.44	1	0.15	48.2	0	1	-0.04	3	0	50	47.6	49.6	0	0	0	11.4	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	28	0.1	79.9	0.11	52.3699587216667	21.9624064448611
2026-02-08 20:34:16 07	3.72	5.36	8.15	0.44	0.29	0.29	19.9	0.2	84.2	10	43.08	20.68	1.18	4.44	1	0.19	4.004	3.728	0.16	98	107	8.87	0.829	1.155	0.658	4.97	5.44	1	0.15	48.1	0	1	-0.04	3	0	50	47.6	49.6	0	0	0	10.7	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	28	0.1	79.9	0.11	52.453292855	21.963795347
2026-02-08 20:34:21 08	3.71	5.36	8.15	0.44	0.29	0.29	19.9	0.2	84.2	10	43.08	20.61	1.18	4.44	1	0.19	4.002	3.724	0.16	98	107	8.86	0.828	1.155	0.658	4.97	5.44	1	0.15	48.1	0	1	-0.04	2.9	0	50	47.6	49.6	0	0	0	10	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	28	0.1	79.9	0.11	52.53674833	21.9651862725833
2026-02-08 20:34:26 08	3.71	5.36	8.15	0.43	0.29	0.29	19.9	0.2	84.2	10	43.12	20.58	1.18	4.45	1	0.19	4.002	3.727	0.16	98	107	8.86	0.828	1.156	0.658	4.97	5.44	1	0.15	48	0	1	-0.04	3	0	50	47.6	49.6	0	0	0	9.3	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	28	0.1	79.9	0.11	52.62010936	21.9665756221944
2026-02-08 20:34:31 09	3.71	5.37	8.16	0.44	0.29	0.29	19.9	0.2	84.2	10	43.12	20.61	1.18	4.44	1	0.19	3.999	3.724	0.16	98	107	8.86	0.828	1.156	0.658	4.97	5.44	1	0.15	48	0	1	-0.04	3	0	50	47.6	49.6	0	0	0	8.7	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	28	0.1	79.9	0.11	52.7036514466667	21.9679679911944
2026-02-08 20:34:36 10	3.71	5.36	8.14	0.44	0.29	0.29	19.9	0.2	84.3	10	43.15	20.66	1.18	4.45	0.99	0.19	4.001	3.724	0.16	98	107	8.86	0.828	1.156	0.657	4.98	5.44	1	0.15	48	0	1	-0.04	3	0	50	47.6	49.6	0	0	0	8	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	28	0.1	79.9	0.11	52.7869974716667	21.9693570908333
2026-02-08 20:34:41 11	3.73	5.38	8.17	0.44	0.29	0.29	20	0.2	85.5	10	43.12	20.61	1.17	4.45	1	0.17	4.013	3.737	0.16	98	107	8.86	0.828	1.156	0.658	4.98	5.44	1	0.15	48.3	0	1	-0.04	3	0	50	47.6	49.6	0	0	0	8.1	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	28	0.1	79.9	0.11	52.870576715	21.970750079
2026-02-08 20:34:46 11	3.74	5.36	8.15	0.44	0.29	0.29	20.1	0.2	85.6	10	43.15	20.66	1.17	4.44	1	0.17	4.033	3.757	0.16	98	107	8.86	0.828	1.156	0.657	4.98	5.44	1	0.15	48.6	0	1	-0.04	3.1	0	50	47.6	49.6	0	0	0	8.5	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	28	0.1	79.9	0.11	52.9539235516667	21.9721391921389
2026-02-08 20:34:51 13	3.75	5.37	8.15	0.44	0.29	0.29	20.1	0.2	85.6	10	43.15	20.66	1.17	4.45	1.01	0.17	4.041	3.763	0.16	98	107	8.87	0.828	1.156	0.657	4.98	5.44	1	0.15	48.8	0	1	-0.04	3.1	0	50	47.6	49.6	0	0	0	9	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	28	0.1	79.9	0.11	53.0375243966667	21.9735325401944
2026-02-08 20:34:56 13	3.76	5.37	8.16	0.44	0.29	0.29	20.2	0.2	85.5	10	43.15	20.66	1.17	4.44	1.01	0.17	4.045	3.77	0.16	98	107	8.87	0.828	1.156	0.657	4.98	5.44	1	0.15	49	0	1	-0.04	3.1	0	50	47.6	49.6	0	0	0	9.4	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	28	0.1	79.9	0.11	53.1208556516667	21.9749213943333
2026-02-08 20:35:01 13	3.77	5.36	8.15	0.44	0.29	0.29	20.2	0.2	85.5	10	43.12	20.61	1.17	4.43	1.01	0.17	4.053	3.777	0.16	98	107	8.87	0.828	1.156	0.658	4.98	5.44	1	0.15	49	0	1	-0.04	3.1	0	50	47.6	49.6	0	0	0	9.8	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	28	0.1	79.9	0.11	53.2042811883333	21.9763118193056
2026-02-08 20:35:06 13	3.76	5.38	8.17	0.44	0.29	0.29	20.3	0.2	85.6	10	43.12	20.61	1.18	4.43	1.01	0.17	4.052	3.776	0.16	98	107	8.87	0.828	1.156	0.658	4.98	5.44	1	0.15	49.1	0	1	-0.04	3.1	0	50	47.6	49.6	0	0	0	10.2	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	28	0.1	79.9	0.11	53.28753217	21.9776993355833
2026-02-08 20:35:11 14	3.77	5.36	8.15	0.44	0.29	0.29	20.2	0.2	85.5	10	43.12	20.61	1.17	4.44	1.01	0.17	4.057	3.781	0.16	98	107	8.87	0.828	1.156	0.658	4.98	5.44	1	0.15	49.1	0	1	-0.04	3.1	0	50	47.6	49.6	0	0	0	10.6	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	28	0.1	79.9	0.11	53.3709881016667	21.9790902687222
2026-02-08 20:35:16 15	3.76	5.37	8.16	0.44	0.29	0.29	20.2	0.2	85.6	10	43.15	20.66	1.18	4.45	1.01	0.17	4.054	3.778	0.16	98	107	8.87	0.828	1.156	0.657	4.98	5.44	1	0.15	49.1	0	1	-0.04	3.1	0	50	47.6	49.6	0	0	0	10.9	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	28	0.1	79.9	0.11	53.45449035	21.9804819717222
2026-02-08 20:35:21 16	3.76	5.36	8.15	0.44	0.29	0.29	20.1	0.2	85.5	10	43.12	20.61	1.17	4.44	1.01	0.17	4.054	3.778	0.16	98	107	8.87	0.828	1.156	0.658	4.98	5.44	1	0.15	49.2	0	1	-0.04	3.1	0	50	47.6	49.6	0	0	0	11.3	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	28	0.1	79.9	0.11	53.5380394233333	21.9818744565278
2026-02-08 20:35:26 17	3.77	5.37	8.15	0.44	0.29	0.29	20.2	0.2	85.6	10	43.12	20.61	1.18	4.45	1.01	0.17	4.058	3.781	0.16	98	107	8.87	0.828	1.156	0.658	4.98	5.44	1	0.15	49.2	0	1	-0.04	3.1	0	50	47.6	49.6	0	0	0	11.7	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	28	0.1	79.9	0.11	53.62150666	21.9832655772222
2026-02-08 20:35:31 17	3.77	5.36	8.15	0.44	0.29	0.29	20.2	0.2	85.6	10	43.12	20.61	1.18	4.44	1.01	0.17	4.059	3.782	0.16	98	107	8.87	0.828	1.156	0.658	4.98	5.44	1	0.15	49.2	0	1	-0.04	3.1	0	50	47.6	49.6	0	0	0	12	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	28	0.1	79.9	0.11	53.7048365433333	21.9846544085556
2026-02-08 20:35:36 18	3.77	5.37	8.15	0.44	0.29	0.29	20.2	0.2	85.6	10	43.12	20.61	1.18	4.45	1.01	0.17	4.061	3.783	0.16	98	107	8.87	0.828	1.156	0.658	4.98	5.44	1	0.15	49.2	0	1	-0.04	3.1	0	50	47.6	49.6	0	0	0	12.4	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	28	0.1	79.9	0.11	53.78835439	21.9860463723611
2026-02-08 20:35:41 18	3.77	5.38	8.17	0.44	0.29	0.29	20.3	0.2	85.6	10	43.12	20.61	1.18	4.45	1.01	0.17	4.057	3.778	0.16	98	107	8.87	0.828	1.156	0.658	4.98	5.44	1	0.15	49.2	0	1	-0.04	3.1	0	50	47.6	49.6	0	0	0	12.8	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	28	0.1	79.9	0.11	53.8717816933333	21.9874368286389
2026-02-08 20:35:46 21	3.77	5.37	8.16	0.44	0.29	0.29	20.3	0.2	85.6	10	43.12	20.65	1.18	4.44	1.01	0.17	4.062	3.784	0.16	98	107	8.87	0.829	1.156	0.658	4.98	5.44	1	0.15	49.2	0	1	-0.04	3.1	0	50	47.6	49.6	0	0	0	13.1	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	28	0.1	79.9	0.11	53.9555687733333	21.9888332801111
2026-02-08 20:35:51 20	3.77	5.37	8.16	0.44	0.29	0.29	20.2	0.2	85.6	10	43.12	20.65	1.18	4.45	1.01	0.17	4.057	3.781	0.16	98	107	8.86	0.829	1.156	0.658	4.98	5.44	1	0.15	49.2	0	1	-0.04	3.1	0	50	47.6	49.6	0	0	0	13.5	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	28	0.1	79.9	0.11	54.0388170483333	21.9902207511944
2026-02-08 20:35:56 21	3.77	5.36	8.14	0.44	0.29	0.29	20.2	0.2	85.6	10	43.12	20.65	1.18	4.44	1.01	0.17	4.063	3.787	0.16	98	107	8.86	0.829	1.156	0.658	4.98	5.44	1	0.15	49.2	0	1	-0.04	3.1	0	50	47.6	49.6	0	0	0	13.9	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	28	0.1	79.9	0.11	54.1222546766667	21.9916113776111
2026-02-08 20:36:01 21	3.77	5.37	8.16	0.43	0.29	0.29	20.2	0.2	85.6	10	43.12	20.65	1.18	4.44	1.01	0.17	4.055	3.78	0.16	98	107	8.86	0.829	1.156	0.658	4.98	5.44	1	0.15	49.2	0	1	-0.04	3.1	0	50	47.6	49.6	0	0	0	14.3	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	28	0.1	79.9	0.11	54.205647915	21.9930012656944
2026-02-08 20:36:06 23	3.76	5.37	8.16	0.44	0.29	0.29	20.2	0.2	84.3	10	43.15	20.69	1.19	4.44	1.01	0.19	4.047	3.769	0.16	98	107	8.86	0.829	1.156	0.657	4.98	5.44	1	0.16	49	0	1	-0.04	3.1	0	50	47.6	49.6	0	0	0	14	0.6	0	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	22.1	-0.3	28	0.1	79.9	0.11	54.2891877566667	21.99439359625
